./kij, 2, 0.000954, 0.017, 0.020000
./kij, 2, 0.000000, inf, 0.020000
./kij, 2, 0.000000, inf, 0.020000
./kij, 2, 0.000000, inf, 0.020000
./kij, 2, 0.001192, 0.013, 0.020000
./kij, 4, 0.000000, inf, 0.280000
./kij, 4, 0.000000, inf, 0.280000
./kij, 4, 0.000954, 0.134, 0.280000
./kij, 4, 0.000000, inf, 0.280000
./kij, 4, 0.000954, 0.134, 0.280000
./kij, 8, 0.003099, 0.330, 2.800000
./kij, 8, 0.001907, 0.537, 2.800000
./kij, 8, 0.002146, 0.477, 2.800000
./kij, 8, 0.001907, 0.537, 2.800000
./kij, 8, 0.001907, 0.537, 2.800000
./kij, 16, 0.015020, 0.545, 24.799999
./kij, 16, 0.015974, 0.513, 24.799999
./kij, 16, 0.018120, 0.452, 24.799999
./kij, 16, 0.014782, 0.554, 24.799999
./kij, 16, 0.015020, 0.545, 24.799999
./kij, 32, 0.119925, 0.546, 208.319992
./kij, 32, 0.119925, 0.546, 208.319992
./kij, 32, 0.119925, 0.546, 208.319992
./kij, 32, 0.119925, 0.546, 208.319992
./kij, 32, 0.121117, 0.541, 208.319992
./kij, 64, 0.931978, 0.563, 1706.880127
./kij, 64, 0.949144, 0.552, 1706.880127
./kij, 64, 0.927925, 0.565, 1706.880127
./kij, 64, 0.944853, 0.555, 1706.880127
./kij, 64, 0.938892, 0.558, 1706.880127
./kij, 128, 7.431030, 0.564, 13817.601562
./kij, 128, 7.400036, 0.567, 13817.601562
./kij, 128, 7.394791, 0.567, 13817.601562
./kij, 128, 7.365942, 0.569, 13817.601562
./kij, 128, 7.425070, 0.565, 13817.601562
./kij, 256, 60.635805, 0.553, 111193.601562
./kij, 256, 60.745001, 0.552, 111193.601562
./kij, 256, 61.038971, 0.550, 111193.601562
./kij, 256, 60.701132, 0.553, 111193.601562
./kij, 256, 61.027050, 0.550, 111193.601562
./kij, 512, 484.610081, 0.554, 892165.187500
./kij, 512, 483.503819, 0.555, 892165.187500
./kij, 512, 484.469891, 0.554, 892165.187500
./kij, 512, 488.031149, 0.550, 892165.187500
./kij, 512, 490.216970, 0.548, 892165.187500
./kij, 1024, 3946.615934, 0.544, 7147797.000000
./kij, 1024, 3986.122847, 0.539, 7147797.000000
./kij, 1024, 3945.826054, 0.544, 7147797.000000
./kij, 1024, 3857.497931, 0.557, 7147797.000000
./kij, 1024, 3904.371977, 0.550, 7147797.000000
./kji, 2, 0.000000, inf, 0.020000
./kji, 2, 0.001192, 0.013, 0.020000
./kji, 2, 0.000000, inf, 0.020000
./kji, 2, 0.000000, inf, 0.020000
./kji, 2, 0.000000, inf, 0.020000
./kji, 4, 0.000000, inf, 0.280000
./kji, 4, 0.000000, inf, 0.280000
./kji, 4, 0.001192, 0.107, 0.280000
./kji, 4, 0.000000, inf, 0.280000
./kji, 4, 0.000000, inf, 0.280000
./kji, 8, 0.001907, 0.537, 2.800000
./kji, 8, 0.001907, 0.537, 2.800000
./kji, 8, 0.002146, 0.477, 2.800000
./kji, 8, 0.002861, 0.358, 2.800000
./kji, 8, 0.001907, 0.537, 2.800000
./kji, 16, 0.015974, 0.513, 24.799999
./kji, 16, 0.015020, 0.545, 24.799999
./kji, 16, 0.015974, 0.513, 24.799999
./kji, 16, 0.015974, 0.513, 24.799999
./kji, 16, 0.015974, 0.513, 24.799999
./kji, 32, 0.128031, 0.512, 208.319992
./kji, 32, 0.127792, 0.513, 208.319992
./kji, 32, 0.128031, 0.512, 208.319992
./kji, 32, 0.128031, 0.512, 208.319992
./kji, 32, 0.128031, 0.512, 208.319992
./kji, 64, 0.997066, 0.526, 1706.880127
./kji, 64, 0.988007, 0.531, 1706.880127
./kji, 64, 1.005888, 0.521, 1706.880127
./kji, 64, 1.006126, 0.521, 1706.880127
./kji, 64, 0.989914, 0.530, 1706.880127
./kji, 128, 9.215832, 0.455, 13817.601562
./kji, 128, 8.852959, 0.474, 13817.601562
./kji, 128, 8.780003, 0.478, 13817.601562
./kji, 128, 9.132147, 0.459, 13817.601562
./kji, 128, 9.164095, 0.458, 13817.601562
./kji, 256, 102.872849, 0.326, 111193.601562
./kji, 256, 115.236998, 0.291, 111193.601562
./kji, 256, 112.676859, 0.298, 111193.601562
./kji, 256, 114.766836, 0.292, 111193.601562
./kji, 256, 111.816168, 0.300, 111193.601562
./kji, 512, 1094.471216, 0.245, 892165.187500
./kji, 512, 1067.446947, 0.251, 892165.187500
./kji, 512, 1043.468952, 0.257, 892165.187500
./kji, 512, 1052.943945, 0.255, 892165.187500
./kji, 512, 1085.495949, 0.247, 892165.187500
./kji, 1024, 13214.294195, 0.163, 7147797.000000
./kji, 1024, 13046.835184, 0.165, 7147797.000000
./kji, 1024, 13305.789948, 0.161, 7147797.000000
./kji, 1024, 12978.470087, 0.165, 7147797.000000
./kji, 1024, 13201.928139, 0.163, 7147797.000000
./ijk, 2, 0.000954, 0.017, 0.020000
./ijk, 2, 0.000000, inf, 0.020000
./ijk, 2, 0.000000, inf, 0.020000
./ijk, 2, 0.000000, inf, 0.020000
./ijk, 2, 0.001192, 0.013, 0.020000
./ijk, 4, 0.000954, 0.134, 0.280000
./ijk, 4, 0.000954, 0.134, 0.280000
./ijk, 4, 0.000000, inf, 0.280000
./ijk, 4, 0.000954, 0.134, 0.280000
./ijk, 4, 0.000954, 0.134, 0.280000
./ijk, 8, 0.002146, 0.477, 2.800000
./ijk, 8, 0.001907, 0.537, 2.800000
./ijk, 8, 0.002146, 0.477, 2.800000
./ijk, 8, 0.001907, 0.537, 2.800000
./ijk, 8, 0.001907, 0.537, 2.800000
./ijk, 16, 0.013113, 0.625, 24.799999
./ijk, 16, 0.011921, 0.687, 24.799999
./ijk, 16, 0.012875, 0.636, 24.799999
./ijk, 16, 0.013113, 0.625, 24.799999
./ijk, 16, 0.013113, 0.625, 24.799999
./ijk, 32, 0.098944, 0.662, 208.319992
./ijk, 32, 0.099897, 0.656, 208.319992
./ijk, 32, 0.098944, 0.662, 208.319992
./ijk, 32, 0.098944, 0.662, 208.319992
./ijk, 32, 0.108004, 0.607, 208.319992
./ijk, 64, 0.753880, 0.695, 1706.880127
./ijk, 64, 0.771999, 0.679, 1706.880127
./ijk, 64, 0.761986, 0.688, 1706.880127
./ijk, 64, 0.754833, 0.695, 1706.880127
./ijk, 64, 0.753880, 0.695, 1706.880127
./ijk, 128, 6.727934, 0.623, 13817.601562
./ijk, 128, 6.774187, 0.619, 13817.601562
./ijk, 128, 6.823063, 0.615, 13817.601562
./ijk, 128, 6.693840, 0.627, 13817.601562
./ijk, 128, 6.693125, 0.627, 13817.601562
./ijk, 256, 76.493025, 0.439, 111193.601562
./ijk, 256, 68.648815, 0.489, 111193.601562
./ijk, 256, 78.463793, 0.428, 111193.601562
./ijk, 256, 77.011108, 0.436, 111193.601562
./ijk, 256, 73.112965, 0.459, 111193.601562
./ijk, 512, 751.550913, 0.357, 892165.187500
./ijk, 512, 774.050951, 0.347, 892165.187500
./ijk, 512, 734.551191, 0.365, 892165.187500
./ijk, 512, 784.497023, 0.342, 892165.187500
./ijk, 512, 744.706154, 0.360, 892165.187500
./ijk, 1024, 6362.051964, 0.338, 7147797.000000
./ijk, 1024, 5969.759941, 0.360, 7147797.000000
./ijk, 1024, 6290.304184, 0.341, 7147797.000000
./ijk, 1024, 6830.909014, 0.314, 7147797.000000
./ijk, 1024, 6508.505821, 0.330, 7147797.000000
./nosum, 2, 0.000954, 0.017, 0.020000
./nosum, 2, 0.000954, 0.017, 0.020000
./nosum, 2, 0.000000, inf, 0.020000
./nosum, 2, 0.001192, 0.013, 0.020000
./nosum, 2, 0.000954, 0.017, 0.020000
./nosum, 4, 0.001192, 0.107, 0.280000
./nosum, 4, 0.000000, inf, 0.280000
./nosum, 4, 0.000000, inf, 0.280000
./nosum, 4, 0.000954, 0.134, 0.280000
./nosum, 4, 0.000954, 0.134, 0.280000
./nosum, 8, 0.003099, 0.330, 2.800000
./nosum, 8, 0.003099, 0.330, 2.800000
./nosum, 8, 0.003099, 0.330, 2.800000
./nosum, 8, 0.002861, 0.358, 2.800000
./nosum, 8, 0.003099, 0.330, 2.800000
./nosum, 16, 0.017881, 0.458, 24.799999
./nosum, 16, 0.017881, 0.458, 24.799999
./nosum, 16, 0.017166, 0.477, 24.799999
./nosum, 16, 0.017881, 0.458, 24.799999
./nosum, 16, 0.017881, 0.458, 24.799999
./nosum, 32, 0.145197, 0.451, 208.319992
./nosum, 32, 0.145197, 0.451, 208.319992
./nosum, 32, 0.144958, 0.452, 208.319992
./nosum, 32, 0.144005, 0.455, 208.319992
./nosum, 32, 0.144958, 0.452, 208.319992
./nosum, 64, 1.137972, 0.461, 1706.880127
./nosum, 64, 1.132011, 0.463, 1706.880127
./nosum, 64, 1.134157, 0.462, 1706.880127
./nosum, 64, 1.118898, 0.469, 1706.880127
./nosum, 64, 1.123190, 0.467, 1706.880127
./nosum, 128, 9.650946, 0.435, 13817.601562
./nosum, 128, 9.682894, 0.433, 13817.601562
./nosum, 128, 9.685993, 0.433, 13817.601562
./nosum, 128, 9.669065, 0.434, 13817.601562
./nosum, 128, 9.797096, 0.428, 13817.601562
./nosum, 256, 107.168913, 0.313, 111193.601562
./nosum, 256, 110.683918, 0.303, 111193.601562
./nosum, 256, 105.602026, 0.318, 111193.601562
./nosum, 256, 106.929064, 0.314, 111193.601562
./nosum, 256, 113.361835, 0.296, 111193.601562
./nosum, 512, 1074.468851, 0.250, 892165.187500
./nosum, 512, 1087.344170, 0.247, 892165.187500
./nosum, 512, 1073.312044, 0.250, 892165.187500
./nosum, 512, 1074.277878, 0.250, 892165.187500
./nosum, 512, 1109.546900, 0.242, 892165.187500
./nosum, 1024, 10553.705931, 0.203, 7147797.000000
./nosum, 1024, 10713.515043, 0.200, 7147797.000000
./nosum, 1024, 10779.048920, 0.199, 7147797.000000
./nosum, 1024, 10074.257851, 0.213, 7147797.000000
./nosum, 1024, 10494.374990, 0.205, 7147797.000000
./jki, 2, 0.001907, 0.008, 0.020000
./jki, 2, 0.000954, 0.017, 0.020000
./jki, 2, 0.000000, inf, 0.020000
./jki, 2, 0.000000, inf, 0.020000
./jki, 2, 0.000954, 0.017, 0.020000
./jki, 4, 0.000954, 0.134, 0.280000
./jki, 4, 0.000000, inf, 0.280000
./jki, 4, 0.000954, 0.134, 0.280000
./jki, 4, 0.000000, inf, 0.280000
./jki, 4, 0.000000, inf, 0.280000
./jki, 8, 0.001907, 0.537, 2.800000
./jki, 8, 0.002861, 0.358, 2.800000
./jki, 8, 0.001907, 0.537, 2.800000
./jki, 8, 0.001907, 0.537, 2.800000
./jki, 8, 0.001907, 0.537, 2.800000
./jki, 16, 0.015974, 0.513, 24.799999
./jki, 16, 0.015974, 0.513, 24.799999
./jki, 16, 0.015974, 0.513, 24.799999
./jki, 16, 0.016212, 0.505, 24.799999
./jki, 16, 0.015974, 0.513, 24.799999
./jki, 32, 0.127077, 0.516, 208.319992
./jki, 32, 0.127077, 0.516, 208.319992
./jki, 32, 0.128031, 0.512, 208.319992
./jki, 32, 0.127077, 0.516, 208.319992
./jki, 32, 0.127077, 0.516, 208.319992
./jki, 64, 0.989199, 0.530, 1706.880127
./jki, 64, 1.008987, 0.520, 1706.880127
./jki, 64, 0.996828, 0.526, 1706.880127
./jki, 64, 0.996113, 0.526, 1706.880127
./jki, 64, 0.988960, 0.530, 1706.880127
./jki, 128, 8.961201, 0.468, 13817.601562
./jki, 128, 8.738041, 0.480, 13817.601562
./jki, 128, 8.933067, 0.470, 13817.601562
./jki, 128, 8.898020, 0.471, 13817.601562
./jki, 128, 9.008884, 0.466, 13817.601562
./jki, 256, 101.168871, 0.332, 111193.601562
./jki, 256, 114.107847, 0.294, 111193.601562
./jki, 256, 102.570057, 0.327, 111193.601562
./jki, 256, 100.057840, 0.335, 111193.601562
./jki, 256, 111.232042, 0.302, 111193.601562
./jki, 512, 1069.766998, 0.251, 892165.187500
./jki, 512, 1026.326180, 0.262, 892165.187500
./jki, 512, 1015.838146, 0.264, 892165.187500
./jki, 512, 1105.780840, 0.243, 892165.187500
./jki, 512, 1047.898054, 0.256, 892165.187500
./jki, 1024, 12984.757185, 0.165, 7147797.000000
./jki, 1024, 13661.463022, 0.157, 7147797.000000
./jki, 1024, 13202.651978, 0.163, 7147797.000000
./jki, 1024, 13250.144005, 0.162, 7147797.000000
./jki, 1024, 13234.231949, 0.162, 7147797.000000
./ikj, 2, 0.000000, inf, 0.020000
./ikj, 2, 0.000954, 0.017, 0.020000
./ikj, 2, 0.000000, inf, 0.020000
./ikj, 2, 0.001192, 0.013, 0.020000
./ikj, 2, 0.000000, inf, 0.020000
./ikj, 4, 0.000000, inf, 0.280000
./ikj, 4, 0.000954, 0.134, 0.280000
./ikj, 4, 0.001192, 0.107, 0.280000
./ikj, 4, 0.000000, inf, 0.280000
./ikj, 4, 0.000954, 0.134, 0.280000
./ikj, 8, 0.003099, 0.330, 2.800000
./ikj, 8, 0.001907, 0.537, 2.800000
./ikj, 8, 0.003099, 0.330, 2.800000
./ikj, 8, 0.002146, 0.477, 2.800000
./ikj, 8, 0.002146, 0.477, 2.800000
./ikj, 16, 0.015020, 0.545, 24.799999
./ikj, 16, 0.015020, 0.545, 24.799999
./ikj, 16, 0.015974, 0.513, 24.799999
./ikj, 16, 0.017166, 0.477, 24.799999
./ikj, 16, 0.015020, 0.545, 24.799999
./ikj, 32, 0.119925, 0.546, 208.319992
./ikj, 32, 0.118971, 0.551, 208.319992
./ikj, 32, 0.120163, 0.545, 208.319992
./ikj, 32, 0.121117, 0.541, 208.319992
./ikj, 32, 0.120878, 0.542, 208.319992
./ikj, 64, 0.928164, 0.565, 1706.880127
./ikj, 64, 0.934124, 0.561, 1706.880127
./ikj, 64, 0.924110, 0.567, 1706.880127
./ikj, 64, 0.931025, 0.563, 1706.880127
./ikj, 64, 0.955105, 0.549, 1706.880127
./ikj, 128, 7.396936, 0.567, 13817.601562
./ikj, 128, 7.357121, 0.570, 13817.601562
./ikj, 128, 7.387161, 0.568, 13817.601562
./ikj, 128, 7.362127, 0.570, 13817.601562
./ikj, 128, 7.449150, 0.563, 13817.601562
./ikj, 256, 59.452057, 0.564, 111193.601562
./ikj, 256, 59.567928, 0.563, 111193.601562
./ikj, 256, 59.850931, 0.561, 111193.601562
./ikj, 256, 59.242010, 0.566, 111193.601562
./ikj, 256, 59.422970, 0.565, 111193.601562
./ikj, 512, 475.082874, 0.565, 892165.187500
./ikj, 512, 477.364063, 0.562, 892165.187500
./ikj, 512, 478.597879, 0.561, 892165.187500
./ikj, 512, 476.790905, 0.563, 892165.187500
./ikj, 512, 478.335142, 0.561, 892165.187500
./ikj, 1024, 3810.650110, 0.564, 7147797.000000
./ikj, 1024, 3862.605095, 0.556, 7147797.000000
./ikj, 1024, 3824.914932, 0.561, 7147797.000000
./ikj, 1024, 3803.480148, 0.565, 7147797.000000
./ikj, 1024, 3861.415148, 0.556, 7147797.000000
./transpose, 2, 0.000954, 0.017, 0.020000
./transpose, 2, 0.000954, 0.017, 0.020000
./transpose, 2, 0.000000, inf, 0.020000
./transpose, 2, 0.004053, 0.004, 0.020000
./transpose, 2, 0.000954, 0.017, 0.020000
./transpose, 4, 0.001192, 0.107, 0.280000
./transpose, 4, 0.000954, 0.134, 0.280000
./transpose, 4, 0.000954, 0.134, 0.280000
./transpose, 4, 0.000954, 0.134, 0.280000
./transpose, 4, 0.000954, 0.134, 0.280000
./transpose, 8, 0.002861, 0.358, 2.800000
./transpose, 8, 0.003099, 0.330, 2.800000
./transpose, 8, 0.002861, 0.358, 2.800000
./transpose, 8, 0.003099, 0.330, 2.800000
./transpose, 8, 0.003099, 0.330, 2.800000
./transpose, 16, 0.019073, 0.429, 24.799999
./transpose, 16, 0.019073, 0.429, 24.799999
./transpose, 16, 0.020027, 0.409, 24.799999
./transpose, 16, 0.020027, 0.409, 24.799999
./transpose, 16, 0.019073, 0.429, 24.799999
./transpose, 32, 0.150919, 0.434, 208.319992
./transpose, 32, 0.149012, 0.440, 208.319992
./transpose, 32, 0.150919, 0.434, 208.319992
./transpose, 32, 0.149012, 0.440, 208.319992
./transpose, 32, 0.149965, 0.437, 208.319992
./transpose, 64, 1.137972, 0.461, 1706.880127
./transpose, 64, 1.142979, 0.459, 1706.880127
./transpose, 64, 1.137972, 0.461, 1706.880127
./transpose, 64, 1.137018, 0.461, 1706.880127
./transpose, 64, 1.137972, 0.461, 1706.880127
./transpose, 128, 8.883953, 0.472, 13817.601562
./transpose, 128, 8.858204, 0.473, 13817.601562
./transpose, 128, 8.850098, 0.474, 13817.601562
./transpose, 128, 8.897066, 0.471, 13817.601562
./transpose, 128, 8.850813, 0.474, 13817.601562
./transpose, 256, 69.653988, 0.482, 111193.601562
./transpose, 256, 69.700003, 0.481, 111193.601562
./transpose, 256, 69.936991, 0.480, 111193.601562
./transpose, 256, 69.865942, 0.480, 111193.601562
./transpose, 256, 69.779873, 0.481, 111193.601562
./transpose, 512, 555.294991, 0.483, 892165.187500
./transpose, 512, 561.208963, 0.478, 892165.187500
./transpose, 512, 558.887005, 0.480, 892165.187500
./transpose, 512, 559.412003, 0.480, 892165.187500
./transpose, 512, 556.347132, 0.482, 892165.187500
./transpose, 1024, 4447.751045, 0.483, 7147797.000000
./transpose, 1024, 4437.999010, 0.484, 7147797.000000
./transpose, 1024, 4418.640137, 0.486, 7147797.000000
./transpose, 1024, 4409.309864, 0.487, 7147797.000000
./transpose, 1024, 4412.781954, 0.487, 7147797.000000
./jik, 2, 0.000000, inf, 0.020000
./jik, 2, 0.001192, 0.013, 0.020000
./jik, 2, 0.000000, inf, 0.020000
./jik, 2, 0.000000, inf, 0.020000
./jik, 2, 0.000000, inf, 0.020000
./jik, 4, 0.000954, 0.134, 0.280000
./jik, 4, 0.000000, inf, 0.280000
./jik, 4, 0.000000, inf, 0.280000
./jik, 4, 0.000954, 0.134, 0.280000
./jik, 4, 0.000954, 0.134, 0.280000
./jik, 8, 0.001907, 0.537, 2.800000
./jik, 8, 0.002146, 0.477, 2.800000
./jik, 8, 0.002146, 0.477, 2.800000
./jik, 8, 0.002146, 0.477, 2.800000
./jik, 8, 0.001907, 0.537, 2.800000
./jik, 16, 0.012875, 0.636, 24.799999
./jik, 16, 0.012875, 0.636, 24.799999
./jik, 16, 0.013113, 0.625, 24.799999
./jik, 16, 0.012159, 0.674, 24.799999
./jik, 16, 0.012875, 0.636, 24.799999
./jik, 32, 0.098944, 0.662, 208.319992
./jik, 32, 0.100136, 0.654, 208.319992
./jik, 32, 0.100136, 0.654, 208.319992
./jik, 32, 0.099182, 0.661, 208.319992
./jik, 32, 0.099897, 0.656, 208.319992
./jik, 64, 0.757933, 0.692, 1706.880127
./jik, 64, 0.781059, 0.671, 1706.880127
./jik, 64, 0.756025, 0.693, 1706.880127
./jik, 64, 0.756025, 0.693, 1706.880127
./jik, 64, 0.768900, 0.682, 1706.880127
./jik, 128, 6.628036, 0.633, 13817.601562
./jik, 128, 6.751060, 0.621, 13817.601562
./jik, 128, 6.691933, 0.627, 13817.601562
./jik, 128, 6.781101, 0.619, 13817.601562
./jik, 128, 6.712914, 0.625, 13817.601562
./jik, 256, 80.138922, 0.419, 111193.601562
./jik, 256, 76.472044, 0.439, 111193.601562
./jik, 256, 77.914000, 0.431, 111193.601562
./jik, 256, 79.736948, 0.421, 111193.601562
./jik, 256, 77.234030, 0.434, 111193.601562
./jik, 512, 741.734028, 0.362, 892165.187500
./jik, 512, 754.102945, 0.356, 892165.187500
./jik, 512, 723.308086, 0.371, 892165.187500
./jik, 512, 725.116014, 0.370, 892165.187500
./jik, 512, 727.525949, 0.369, 892165.187500
./jik, 1024, 6019.369125, 0.357, 7147797.000000
./jik, 1024, 6114.166975, 0.351, 7147797.000000
./jik, 1024, 6115.101099, 0.351, 7147797.000000
./jik, 1024, 6008.246899, 0.357, 7147797.000000
./jik, 1024, 5899.149179, 0.364, 7147797.000000
